incident_id,direct_loss_usd,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes,created_at,updated_at
2022-1125-001,1017612.75,estimated,,,,738988.44,327135.25,,909393.02,2083736.44,estimated,1582064.51,2884599.86,2289116.08,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0708-001,18700660.47,estimated,,,,15544249.55,2261083.13,,,36505993.15,estimated,26890122.88,57578254.9,37295995.42,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1125-002,24323194.8,disclosed,1315161.07,,,19801446.86,2045010.85,,20814017.06,46169652.51,calculated,36143700.17,54112069.19,50720279.11,CPI-U 2022 (292.655),Regulatory fine imposed under GDPR Article 83(5)(a) by Garante,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0726-001,6000000.0,estimated,,,,6801603.28,1770444.06,,5566015.33,14572047.34,calculated,11903292.41,18288236.82,14572047.34,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0528-001,1678276.25,disclosed,,,,932388.19,108023.15,,863883.96,2718687.59,estimated,1856521.24,3852725.64,2777520.93,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0130-001,2562448.06,calculated,,,,2892704.6,213629.96,,,5668782.62,calculated,3937073.07,8907830.28,5791457.03,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0409-001,2906674.89,estimated,387216.37,,,2735371.56,432596.1,,,6074642.55,calculated,4968430.43,7484330.07,6673378.48,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1202-001,8100000.0,calculated,,,,6401090.87,1081165.38,,,15582256.25,estimated,12598704.41,24024455.34,18488007.47,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0702-001,4124144.31,estimated,,,,3523539.78,405068.12,,2292430.32,8052752.21,calculated,5757379.58,13643668.72,8227016.54,CPI-U 2024 (314.69),Regulatory fine reduced 31% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0117-001,2827335.54,calculated,2193976.56,1738883.24,blockchain analysis,2387941.53,474124.37,,,7428284.68,disclosed,5571388.5,10679676.14,8813497.9,CPI-U 2021 (270.97),Insurance claim partially denied; payout reflects negotiated settlement at 26% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0623-001,46147362.4,calculated,,,,28494583.48,11689299.9,,16414999.42,86331245.78,calculated,61540359.98,127279848.76,88199483.68,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0312-001,12085065.57,calculated,,,,7758497.02,1360869.42,,,21204432.01,estimated,15560727.37,27939077.42,23294407.72,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0912-001,106138965.14,estimated,,,,103616449.39,24844851.57,,86953042.73,234600266.1,disclosed,157974257.63,334729845.51,234600266.1,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1110-001,1800000.0,estimated,,,,869851.1,440854.23,,1170843.9,3110705.33,calculated,2395736.38,5491770.6,3178022.06,CPI-U 2024 (314.69),Regulatory fine imposed under GDPR Article 83(5)(a) by EDPS,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0918-002,2400000.0,estimated,,,,2663201.36,635084.55,,,5698285.91,calculated,4189512.81,6733732.37,6760892.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0726-001,16200000.0,calculated,1263070.28,,,7804644.4,1778142.23,,4404788.3,25782786.63,calculated,17537758.13,30120857.04,30590714.48,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0511-001,45100000.0,estimated,,,,48802992.03,2313185.31,,21726811.17,96216177.34,calculated,70128085.49,123438674.14,101520505.33,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0822-001,52922058.82,calculated,,,,48824071.0,9743510.84,,,111489640.66,calculated,90145469.0,185006702.18,132280029.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1231-001,103818576.6,calculated,516779.65,,,97834162.53,16345922.37,,,217998661.5,estimated,136674094.83,331531441.48,230016769.41,CPI-U 2023 (304.702),Loss estimate based on Ponemon per-record cost methodology ($2.71/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1221-001,72206371.42,estimated,4218899.44,3307998.07,congressional testimony,80771391.19,11871942.43,,,168157703.11,calculated,109334979.35,194787368.4,168157703.11,CPI-U 2025 (321.5),Direct costs confirmed via SEC 8-K filing on 2025-05-28,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0212-001,12824044.42,disclosed,,,,12254989.62,2201385.9,,15915041.55,27280419.94,calculated,19840279.51,39861209.88,32367623.76,CPI-U 2021 (270.97),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0611-001,1065993039.77,disclosed,,,,1238193046.89,329276369.95,,517228560.71,2633462456.61,disclosed,1930905260.4,3165899115.36,2690451491.31,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0403-001,48551604.06,estimated,,,,23666516.59,11836025.16,,23299217.83,84054145.81,estimated,65657920.82,111997678.56,88687989.83,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0802-001,800000.0,estimated,,,,758926.3,183011.37,,405161.61,1741937.67,disclosed,1403449.45,2061128.25,1779633.8,CPI-U 2024 (314.69),Regulatory fine reduced 46% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0626-001,33571271.12,disclosed,,,,31872418.8,10799686.26,258483.88,49320265.9,76501860.06,calculated,49092578.98,105777616.44,84042124.72,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0811-001,11757358.89,disclosed,,,,12470806.65,2054245.04,572807.3,,26855217.88,estimated,17055730.21,32399875.61,29502152.87,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0327-001,16793720.21,calculated,,,,13197640.59,5463091.06,3795769.83,17314159.81,39250221.69,calculated,24530978.64,49557651.85,39250221.69,CPI-U 2025 (321.5),Regulatory fine imposed under GDPR Article 83(5)(a) by SEC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0504-001,28520786.09,calculated,1873406.19,,,16788016.98,4916985.51,,24438527.82,50225788.58,calculated,36008116.86,61889702.63,51312691.95,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0820-001,3600000.0,calculated,630577.38,,,3485380.07,742402.5,,,7827782.57,calculated,4763626.72,10085945.34,7827782.57,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0611-001,20360159.43,disclosed,181814.01,130444.51,blockchain analysis,6685739.92,4378492.5,1845903.45,,33400739.81,calculated,25360972.15,43236300.91,36692822.09,CPI-U 2022 (292.655),Customer notification costs include credit monitoring for 12K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0904-001,20974890.16,calculated,1993529.78,950269.96,insurance claim record,12982153.68,1719217.9,,,36626531.7,estimated,25470848.09,60603535.54,38645725.8,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0823-001,22339127.27,estimated,,,,14775279.79,2638339.23,,,39752746.29,calculated,29582534.24,50395798.31,47165767.18,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1031-001,57900343.02,estimated,,,,30504211.34,12909769.45,,,101314323.81,estimated,72155952.4,156041670.78,103506800.68,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0909-001,137044023.09,disclosed,,,,148015854.85,23890243.33,,109757732.32,308950121.27,disclosed,223062262.43,467861678.5,366562586.22,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0927-001,7808972.94,estimated,,,,7800167.75,1570045.89,,10888906.17,17179186.58,calculated,14033569.15,27350186.07,17179186.58,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0108-001,819446.01,estimated,,,,907560.53,155889.3,,,1882895.84,calculated,1192925.2,3191886.83,2068479.99,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0429-001,29416354.49,calculated,1089678.88,733188.21,blockchain analysis,18983759.96,6944220.25,296341.6,,56373864.51,calculated,41964954.67,77559584.42,57593814.36,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0924-001,7677792.82,calculated,,,,9116300.93,2087373.56,,6394126.94,18881467.31,estimated,15873986.98,26987369.3,19290068.77,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0109-001,244360477.63,estimated,4035480.12,,,286559347.99,39190829.19,,,570110654.81,calculated,424088736.75,777051153.56,626302559.4,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0109-002,9100000.0,estimated,,,,8959241.5,1135775.07,,,19195016.57,estimated,15158021.12,27154854.66,21086937.96,CPI-U 2022 (292.655),Settlement includes class-action preliminary agreement of $19.4M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0814-001,28378683.82,estimated,,,,25116750.21,9429802.46,,,62925236.49,disclosed,39931369.13,86848910.49,69127346.3,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0115-001,44047470.02,calculated,,,,27985145.58,6920760.64,,23311171.32,78953376.24,calculated,52570938.92,103326915.53,78953376.24,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1127-001,130000.0,estimated,,,,145267.37,39859.25,,,315126.62,estimated,242679.73,490035.17,321946.07,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1211-002,6033212.24,estimated,,,,5272580.5,1557352.7,,,12863145.44,estimated,8823240.51,19998352.49,12863145.44,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1227-001,235929024.54,disclosed,,,,180134022.53,22748581.36,,283065585.21,438811628.43,disclosed,295728642.95,619174315.83,448307663.22,CPI-U 2024 (314.69),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0714-001,3514842.78,disclosed,16585703.16,,,1512342.81,544429.63,,2833774.77,5571615.22,estimated,3405226.23,8858753.54,5692186.89,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1227-002,7760597.63,estimated,6644885.64,,,6035873.22,2545660.88,,,16342131.73,calculated,11225388.74,26199983.8,16695781.09,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0303-002,2770568.36,disclosed,13372348.11,,,2482941.79,690051.36,,3584660.65,5943561.51,calculated,4631377.88,10316213.54,6072182.23,CPI-U 2024 (314.69),Regulatory fine imposed under GDPR Article 83(5)(a) by OAIC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0805-001,461994.24,calculated,1431100.82,982199.89,FBI disclosure,467038.31,108866.91,,294878.04,2020099.35,disclosed,1417230.58,3356667.25,2020099.35,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0917-003,455334.49,calculated,3192453.84,1943987.82,congressional testimony,221105.48,149146.47,,360527.65,2769574.26,estimated,1735889.89,4428737.75,2769574.26,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0816-001,949604.56,calculated,,,,880540.41,314744.08,,840018.43,2144889.05,estimated,1485510.09,2680178.03,2263135.23,CPI-U 2023 (304.702),Recovery costs include $23.0M for forensic investigation by CrowdStrike,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0505-003,6556312.06,calculated,,,,2284162.47,1124240.99,,5805089.19,9964715.52,estimated,6840214.75,13790790.67,10180355.4,CPI-U 2024 (314.69),Direct costs confirmed via SEC 8-K filing on 2024-10-09,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0206-001,110612830.1,calculated,,,,116476175.86,21657474.89,,,248746480.85,estimated,171767241.6,367157348.38,273263718.69,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1222-002,10117473.38,estimated,,,,11632497.43,1454693.61,,11644513.87,23204664.42,estimated,14560010.13,38723531.96,23204664.42,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1026-002,13595596.5,disclosed,,,,12576656.52,2801345.7,,,28973598.72,disclosed,23571139.32,50105433.07,29600597.38,CPI-U 2024 (314.69),Costs allocated across FY2024 and FY2025 per company 10-K,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1209-002,6600000.0,estimated,,,,7704740.5,1575770.37,,,15880510.87,estimated,12307659.82,20129520.32,16755991.9,CPI-U 2023 (304.702),Loss estimate based on Ponemon per-record cost methodology ($4.19/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0722-001,12252657.44,calculated,,,,11078333.88,2035617.19,349322.91,,25715931.42,estimated,18433617.96,31398441.63,25715931.42,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0723-001,664012.36,estimated,,,,728322.33,98195.09,,907938.53,1490529.78,estimated,1034942.56,1924999.69,1637441.1,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0325-001,1963677.98,calculated,1150979.92,,,1036886.82,574857.72,,,3575422.52,estimated,2673161.65,4597071.02,4242160.9,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0624-001,3099581.93,disclosed,,,,1072773.02,1041487.26,,3079067.97,5213842.21,estimated,3600232.77,8278784.21,5727734.95,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0309-001,6238096.34,estimated,,,,2839282.9,1548337.07,2043961.01,,12669677.32,disclosed,8512184.87,15920415.55,13918440.68,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0315-001,1299324.85,calculated,673848.14,,,788142.44,106531.83,,,2193999.12,disclosed,1735820.08,3265073.06,2410246.59,CPI-U 2022 (292.655),Ransom negotiated down 34% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0903-001,24373957.54,calculated,,,,24983530.53,5367515.55,,30575793.89,54725003.62,estimated,39318402.7,86643168.42,54725003.62,CPI-U 2025 (321.5),Settlement includes class-action preliminary agreement of $0.7M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0927-001,4400000.0,disclosed,,,,3436833.0,1232442.83,,5617741.72,9069275.83,calculated,5869270.97,10508641.89,10760498.13,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1209-001,40800000.0,disclosed,,,,34328621.04,13956809.56,,50355091.9,89085430.6,disclosed,63684733.86,142749981.96,89085430.6,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0404-001,1100000.0,estimated,,,,372580.49,106708.26,,873410.43,1579288.75,disclosed,1054258.41,2364292.57,1734948.43,CPI-U 2022 (292.655),Loss estimate based on Ponemon per-record cost methodology ($3.09/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0902-002,1000000.0,calculated,,,,1017466.68,115228.29,,1105761.54,2132694.97,disclosed,1518678.82,2877034.6,2250268.9,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1128-001,59466549.84,calculated,,,,52356080.21,8345048.37,,68617828.57,120167678.42,estimated,93300135.18,163039213.49,132011783.88,CPI-U 2022 (292.655),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0424-001,19454843.38,estimated,7027678.5,5063511.59,FBI disclosure,22319418.74,5470865.96,179539.9,,52488179.57,disclosed,44270072.62,72140728.43,62276081.23,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1219-001,87704287.37,disclosed,,,,30631727.42,20359148.87,,45665338.29,138695163.66,estimated,105828953.75,213198069.56,152365396.51,CPI-U 2022 (292.655),Regulatory fine imposed under GDPR Article 83(5)(a) by EDPS,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0804-001,16793490.43,estimated,89243.1,,,19538967.46,1957844.43,,,38290302.32,estimated,32090145.01,56986643.73,40401218.88,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0725-002,800000.0,estimated,,,,350663.23,244507.34,1193275.61,779945.35,2588446.18,disclosed,1771154.17,3016714.45,2588446.18,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0610-001,1269466.53,estimated,,,,1355541.38,435018.45,252272.2,1585979.28,3312298.56,estimated,2671423.25,4029370.92,3638769.15,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0917-004,1531152.66,calculated,,,,816976.28,331642.18,,928388.3,2679771.12,estimated,2093026.46,3507299.55,2679771.12,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0122-001,24751398.04,calculated,,,,23604244.81,4276103.16,,,52631746.01,disclosed,35387823.27,93670536.99,57819296.93,CPI-U 2022 (292.655),Recovery costs include $0.7M for forensic investigation by CrowdStrike,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0611-002,10800000.0,disclosed,297571.51,,,12193161.5,2241851.52,3309442.08,6671624.65,28544455.1,disclosed,22463015.87,51359218.28,31357886.64,CPI-U 2022 (292.655),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0224-002,180000.0,calculated,6278253.39,,,148877.99,18726.07,,,347604.06,disclosed,227197.69,486939.74,412424.64,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1011-001,4207237.76,estimated,,,,3889866.84,775638.47,,5666046.36,8872743.07,disclosed,6756345.83,12283447.63,8872743.07,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0516-001,13135531.17,estimated,,,,9407631.91,1736182.47,,13129691.88,24279345.55,estimated,18612698.98,39173779.05,28806914.4,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0313-001,3900000.0,calculated,,,,1577675.23,556658.99,,2190721.84,6034334.22,disclosed,3657271.45,9714651.01,6034334.22,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0620-001,7024867.01,estimated,,,,5767290.23,1960586.03,,,14752743.27,estimated,11861661.94,19409539.99,15566051.29,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0830-001,9232431.65,estimated,5966720.76,3944560.05,FBI disclosure,10721581.81,2912837.3,175742.09,6356216.51,26987152.9,disclosed,17061938.92,38565407.27,32019668.81,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0803-002,2287859.36,calculated,,,,1488438.52,413572.29,,692643.43,4189870.17,estimated,3086463.16,5608549.37,4971189.65,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1202-002,25027331.7,calculated,,,,24180231.66,8419046.63,,37314915.18,57626609.99,calculated,37087863.76,79000926.94,68372716.95,CPI-U 2021 (270.97),Ransom negotiated down 58% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1006-001,10800000.0,estimated,1920243.3,,,4279794.7,1150308.79,,,16230103.49,estimated,11962608.69,18857902.33,17124857.31,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1019-001,4000000.0,estimated,,,,4534506.86,541771.09,,,9076277.95,disclosed,7329876.36,16299038.17,10768806.0,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0513-002,113880800.88,estimated,169230.21,135178.35,congressional testimony,122295751.46,16500289.86,1383720.47,86908730.66,254195741.02,estimated,162476973.33,323841760.31,254195741.02,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0501-001,3320945.17,disclosed,,,,2452747.07,456981.18,,1038590.41,6230673.42,estimated,4116957.42,8610838.55,6844788.25,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0318-001,61086782.13,estimated,1095151.86,713747.2,blockchain analysis,55227154.88,20222350.04,,84623673.51,137250034.25,calculated,102272971.88,162392293.37,162844174.67,CPI-U 2021 (270.97),Ransom negotiated down 34% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0622-001,429752.24,calculated,2184488.69,,,237118.14,80023.73,208946.13,314245.88,955840.24,calculated,785972.71,1589596.61,1008535.02,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0410-001,29445153.67,estimated,,,,23046971.31,1596757.73,2638800.42,21055484.22,56727683.13,calculated,40534031.39,97225163.7,67306159.82,CPI-U 2021 (270.97),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1023-003,1164910.13,disclosed,,,,350704.59,238027.17,,1027829.33,1753641.89,estimated,1097241.33,2211092.57,1753641.89,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0129-002,919715.84,disclosed,1528615.37,,,466000.86,234346.65,331010.85,,1951074.2,estimated,1401540.01,3066063.25,1993296.12,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0620-001,52517059.84,calculated,,,,48213514.34,9672938.79,,,110403512.97,disclosed,91096963.57,182014501.05,110403512.97,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0215-001,12642809.28,estimated,45873491.14,,,12063849.25,2894397.83,,9066475.77,27601056.36,estimated,20541223.59,33854348.75,29122682.55,CPI-U 2023 (304.702),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0913-002,39380069.23,disclosed,,,,17243433.1,5262752.56,,18398968.2,61886254.89,calculated,46477239.95,88141870.45,65297999.18,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0205-001,71193597.51,disclosed,2273003.75,,,33276403.61,22869067.65,,,127339068.77,estimated,105251174.74,180888671.15,151085030.11,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1107-001,4200000.0,calculated,,,,3915160.59,1190022.93,,3548850.09,9305183.52,disclosed,6464122.67,10876728.17,9818171.53,CPI-U 2023 (304.702),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1123-001,303745.15,calculated,901934.23,,,233606.39,81383.53,,271886.81,618735.07,estimated,440828.34,1079740.2,679719.55,CPI-U 2022 (292.655),Recovery costs include $19.8M for forensic investigation by CrowdStrike,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0824-001,5000000.0,disclosed,,,,2735641.09,982284.55,899566.71,1869007.85,9617492.35,calculated,7497823.02,12469105.79,9617492.35,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0302-001,246392155.87,estimated,3974269.32,,,222001127.96,34185565.36,,161644360.93,502578849.19,disclosed,373170118.72,896887479.45,596298852.33,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0503-001,10644484.25,disclosed,300717.73,,,4548887.28,3569323.64,4677865.24,9601766.46,23440560.41,calculated,14600901.92,29524449.49,23440560.41,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0529-001,13685897.07,calculated,,,,13875654.04,2651506.83,,,30213057.94,disclosed,18355735.51,39442105.85,35847134.84,CPI-U 2021 (270.97),Regulatory fine reduced 19% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0626-002,1300000.0,estimated,,,,405987.2,296585.11,,,2002572.31,estimated,1633429.36,3562778.89,2002572.31,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1223-001,6764480.29,disclosed,,,,6601401.59,1207525.12,,,14573407.0,estimated,10739887.34,21391945.52,16009807.97,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0315-001,10400000.0,estimated,,,,11707172.13,3202412.69,,10331334.89,25309584.82,disclosed,16238540.54,41420027.09,25857292.95,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0105-001,17924076.86,disclosed,,,,16394639.73,5772720.77,,9801873.25,40091437.36,calculated,32108512.41,66710887.16,42301649.19,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0324-001,13778154.24,calculated,,,,15193774.65,1523835.76,116850.54,10051404.71,30612615.19,calculated,21470030.72,44993281.65,31275082.73,CPI-U 2024 (314.69),Regulatory fine imposed under GDPR Article 83(5)(a) by DPA,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0307-001,12000000.0,estimated,,,,8551704.87,803421.96,,,21355126.83,disclosed,16189978.41,29286720.25,21817259.13,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1209-003,267379208.54,disclosed,,,,312168492.99,84768790.22,751022.34,,665067514.09,estimated,514024784.72,977389957.7,701732203.2,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0620-002,78133521.88,calculated,,,,27789272.74,22624814.41,,,128547609.03,estimated,89965343.89,225047942.55,141217666.89,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0128-001,5154731.07,estimated,,,,5262218.11,1250101.06,,,11667050.24,estimated,8976429.02,17038408.84,11919529.23,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1130-001,9694710.92,calculated,,,,4770245.89,2819577.38,1450609.56,,18735143.75,estimated,15520686.3,29789066.67,19140578.71,CPI-U 2024 (314.69),Regulatory fine imposed under GDPR Article 83(5)(a) by OPC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
